id,start_datetime,event_cause,corridor_name,zone_name,priority,requires_road_closure,severity_score,pred_severity_if_planned,pred_severity_if_unplanned,counterfactual_delta,cate,cate_lower,cate_upper,latitude,longitude
FKID001970,2024-03-17 22:05:46+00,vip_movement,Mysore Road,Unknown,High,True,3,2.8423900469663654,1.4205435967620286,1.4218464502043369,2.250320252404375,2.050320252404375,2.4503202524043752,12.90516945,77.4710541
FKID002008,2024-03-17 22:05:46+00,vip_movement,Mysore Road,Unknown,High,True,3,2.8423900469663654,1.4205435967620286,1.4218464502043369,2.250320252404375,2.050320252404375,2.4503202524043752,12.90407078,77.47050641
FKID002057,2024-03-17 22:05:46+00,vip_movement,Mysore Road,Unknown,High,True,3,2.851005662231777,1.4291592120274406,1.4218464502043366,2.250320252404375,2.050320252404375,2.4503202524043752,12.90123143,77.46735197
FKID002015,2024-03-17 22:05:46+00,vip_movement,Mysore Road,Unknown,High,True,3,2.851005662231777,1.4291592120274406,1.4218464502043366,2.250320252404375,2.050320252404375,2.4503202524043752,12.90123929,77.46726094
FKID007173,2023-12-27 02:05:46+00,public_event,Non-corridor,Central Zone 2,Low,True,2,1.709331726998444,0.29159546096107064,1.4177362660373733,0.17209934679538055,-0.027900653204619458,0.3720993467953806,12.98205505,77.56489837
FKID005833,2023-11-11 18:05:46+00,construction,Non-corridor,Central Zone 2,Low,True,2,1.8691568905799554,0.45142062454258247,1.417736266037373,0.5233950806249349,0.3233950806249349,0.723395080624935,12.9817242,77.5700018
FKID000898,2023-11-12 12:05:46+00,construction,Non-corridor,Central Zone 2,Low,True,2,2.0764296923674737,0.6586934263301018,1.4177362660373718,1.6907664057640897,1.4907664057640897,1.8907664057640896,12.98506103,77.57213473
FKID000894,2023-11-12 12:05:46+00,construction,Non-corridor,Central Zone 2,Low,True,2,2.0764296923674737,0.6586934263301018,1.4177362660373718,1.6907664057640897,1.4907664057640897,1.8907664057640896,12.98506103,77.57213473
FKID001734,2024-02-18 21:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,1.7723275941542593,0.35791264230013264,1.4144149518541267,0.9728264838869968,0.7728264838869967,1.1728264838869968,13.01495345,77.65422187
FKID001687,2024-03-17 22:05:46+00,vip_movement,Non-corridor,Unknown,Low,True,2,1.9134550235173304,0.5112714643993806,1.4021835591179497,0.6224503960657485,0.42245039606574847,0.8224503960657485,12.88331909,77.54850021
FKID005473,2023-12-25 23:05:46+00,public_event,Bannerghata Road,South Zone 1,High,True,3,2.861375609544643,1.4696834369332645,1.3916921726113785,12.192307030635524,11.992307030635525,12.392307030635523,12.85682957,77.58884114
FKID000433,2024-02-03 22:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,2.011940095820759,0.6249536492771444,1.3869864465436146,0.7772932154486053,0.5772932154486052,0.9772932154486054,12.90731581,77.6955824
FKID000437,2024-02-03 22:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,2.011940095820759,0.6249536492771444,1.3869864465436146,0.7772932154486053,0.5772932154486052,0.9772932154486054,12.90730454,77.69558165
FKID004509,2024-01-22 00:15:22.356+00,procession,Non-corridor,Unknown,Low,True,2,1.6881747435301975,0.31146457631173696,1.3767101672184605,1.1236484054003364,0.9236484054003364,1.3236484054003363,12.9016722,77.6605921
FKID001481,2024-02-17 00:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,2.17087547547606,0.7991713043798366,1.3717041710962232,0.7364303375030723,0.5364303375030723,0.9364303375030723,12.90331187,77.62725031
FKID001801,2024-03-16 22:35:46+00,public_event,Non-corridor,Unknown,Low,True,2,1.8647632206491964,0.49421147869523746,1.370551741953959,0.4088012683189258,0.20880126831892581,0.6088012683189259,12.87032563,77.65862134
FKID006210,2023-12-02 23:05:46+00,construction,Non-corridor,South Zone 1,Low,True,2,1.8287229853794833,0.4587819146667334,1.36994107071275,0.8122350789578633,0.6122350789578632,1.0122350789578634,12.90572474,77.54278064
FKID000994,2024-02-12 22:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,2.1338092822566663,0.772157165101054,1.3616521171556122,0.4088012683189258,0.20880126831892581,0.6088012683189259,12.87879912,77.6376673
FKID001167,2024-02-13 06:35:46+00,procession,Non-corridor,Unknown,Low,True,2,1.777698360727485,0.45316722968066686,1.3245311310468182,-0.32224753675514056,-0.5222475367551406,-0.12224753675514055,12.9671627,77.61127353
FKID003758,2024-04-04 19:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,1.8834476858726075,0.5673518193614148,1.3160958665111928,1.376577774743582,1.176577774743582,1.5765777747435819,12.99351325,77.60736145
FKID000997,2024-03-12 17:05:46+00,construction,Non-corridor,Unknown,Low,True,2,1.692297611313925,0.3856460387972661,1.306651572516659,-0.231582224924301,-0.431582224924301,-0.03158222492430099,13.04889341,77.49697387
FKID004632,2024-01-19 12:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,1.7319380594865716,0.43429995942228256,1.2976381000642891,0.2619603524560022,0.06196035245600218,0.4619603524560022,12.85849674,77.70843889
FKID006806,2023-12-15 01:59:46+00,public_event,Non-corridor,Central Zone 2,Low,False,0,1.6094461250983656,0.3242228570131737,1.2852232680851918,1.0106562992302024,0.8106562992302024,1.2106562992302023,12.96111871,77.5874234
FKID001925,2024-03-17 22:05:46+00,vip_movement,Non-corridor,Unknown,Low,True,2,1.7748478012599043,0.5125246704621554,1.262323130797749,2.382345565922611,2.1823455659226108,2.582345565922611,12.84974901,77.58841351
FKID003130,2024-02-15 12:05:46+00,construction,Non-corridor,Unknown,Low,True,2,1.8207728939410306,0.5590695923656817,1.261703301575349,1.4647142974369434,1.2647142974369434,1.6647142974369433,12.97326156,77.57768172
FKID002018,2023-11-28 12:05:46+00,construction,Non-corridor,West Zone 2,Low,True,2,1.5451548653550546,0.28721795487348256,1.257936910481572,-6.0436655146104465,-6.243665514610447,-5.843665514610446,12.98773709,77.55986202
FKID004426,2023-12-03 12:05:46+00,public_event,Non-corridor,East Zone 1,Low,True,2,1.7415234593471838,0.48939419296289693,1.252129266384287,-0.16296838984891057,-0.36296838984891056,0.03703161015108944,12.92080865,77.73643041
FKID007681,2024-01-10 18:05:46+00,construction,Mysore Road,West Zone 1,High,True,3,2.425851626504392,1.1746246029820508,1.2512270235223413,-0.21706074941089176,-0.4170607494108918,-0.01706074941089175,12.93639036,77.5124615
FKID007646,2024-01-11 06:05:46+00,construction,Mysore Road,West Zone 1,High,True,3,2.425851626504392,1.1746246029820508,1.2512270235223413,-0.21706074941089176,-0.4170607494108918,-0.01706074941089175,12.93630406,77.5124571
FKID007717,2024-01-12 22:02:46+00,construction,Mysore Road,West Zone 1,High,False,1,2.310384765239924,1.0591577417175833,1.2512270235223406,-0.21706074941089176,-0.4170607494108918,-0.01706074941089175,12.9352251,77.5130689
FKID003755,2024-04-04 17:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,2.0852697996017437,0.8426133027210738,1.24265649688067,0.9524193007726134,0.7524193007726134,1.1524193007726133,13.00200051,77.61210604
FKID007487,2024-01-04 21:06:15.166+00,public_event,Non-corridor,Central Zone 2,Low,True,2,1.4271423847598927,0.1886464398324937,1.2384959449273991,0.8019351889027633,0.6019351889027633,1.0019351889027632,12.9688074,77.5679985
FKID006314,2024-01-07 18:05:46+00,procession,Mysore Road,Central Zone 2,High,True,3,2.51083350361724,1.2968398801497631,1.2139936234674766,0.9917323689992333,0.7917323689992333,1.1917323689992334,12.96781849,77.58867461
FKID000045,2024-01-30 21:21:10.303+00,construction,Non-corridor,Unknown,Low,True,2,1.8126514970180498,0.606157267963656,1.2064942290543939,0.8654762957139585,0.6654762957139584,1.0654762957139585,13.0085677,77.6131497
FKID000816,2024-02-09 12:55:13.328+00,construction,Tumkur Road,Unknown,High,True,3,2.5268609691115373,1.359022467165462,1.1678385019460753,3.6457691902491542,3.445769190249154,3.8457691902491544,13.0360195,77.5212488
FKID005111,2024-01-15 20:09:49.065+00,construction,Non-corridor,East Zone 2,Low,True,2,1.4271530732493258,0.2606163751610603,1.1665366980882657,0.22938140040111593,0.02938140040111592,0.42938140040111594,13.0486475,77.6457655
FKID002054,2024-03-17 22:05:46+00,vip_movement,Non-corridor,Unknown,Low,True,2,1.684328684415498,0.5279250360243491,1.1564036483911488,-0.11414863732219724,-0.3141486373221972,0.08585136267780277,13.05526533,77.47825398
FKID002051,2024-03-17 22:05:46+00,vip_movement,Non-corridor,Unknown,Low,True,2,1.684328684415498,0.5279250360243491,1.1564036483911488,-0.11414863732219724,-0.3141486373221972,0.08585136267780277,13.05688083,77.47401009
FKID001573,2024-02-18 08:05:46+00,public_event,Old Madras Road,Unknown,High,True,3,2.654272726458141,1.512747020378134,1.141525706080007,0.9524193007726134,0.7524193007726134,1.1524193007726133,12.9790814,77.6293223
FKID008130,2024-01-27 20:05:46+00,public_event,Non-corridor,Unknown,Low,True,2,1.5453385829243993,0.4072447188735265,1.1380938640508729,1.376577774743582,1.176577774743582,1.5765777747435819,13.00536609,77.59337783
FKID005805,2023-11-11 22:05:46+00,public_event,Non-corridor,South Zone 1,Low,True,2,1.7914657201565583,0.6611562774088787,1.1303094427476794,0.9293340111915116,0.7293340111915116,1.1293340111915116,12.91747438,77.57394791
FKID005806,2023-11-11 22:05:46+00,public_event,Non-corridor,South Zone 1,Low,True,2,1.7914657201565583,0.6611562774088787,1.1303094427476794,0.9293340111915116,0.7293340111915116,1.1293340111915116,12.91747438,77.57394791
FKID000637,2023-12-11 12:05:46+00,construction,Non-corridor,North Zone 1,Low,True,2,1.5508637269440526,0.4253869221680115,1.125476804776041,0.36567458303048356,0.16567458303048355,0.5656745830304836,13.05331416,77.55094528
FKID005283,2023-12-11 12:05:46+00,construction,Non-corridor,North Zone 1,Low,True,2,1.5508637269440526,0.4253869221680115,1.125476804776041,0.36567458303048356,0.16567458303048355,0.5656745830304836,13.05330201,77.55094528
FKID001581,2024-02-18 08:05:46+00,public_event,Old Madras Road,Unknown,High,True,3,2.647447474777822,1.522719308911026,1.124728165866796,0.882611059828943,0.682611059828943,1.082611059828943,12.98160436,77.63123821
FKID002483,2024-03-03 17:05:46+00,public_event,Old Madras Road,Unknown,High,True,3,2.78993888901998,1.6660542498958388,1.1238846391241413,1.4647142974369434,1.2647142974369434,1.6647142974369433,12.9757277,77.61296523
FKID001965,2024-02-25 05:46:50.367+00,construction,Non-corridor,Unknown,Low,True,2,1.244888556967261,0.12161799507747566,1.1232705618897854,3.4944137691835513,3.294413769183551,3.6944137691835515,13.0208989,77.5283508
FKID005604,2023-12-29 22:35:46+00,construction,Non-corridor,South Zone 1,Low,False,0,1.3264596452706177,0.20375553928464377,1.122704105985974,8.140127470049126,7.940127470049126,8.340127470049126,12.8482847,77.5637506
FKID007660,2024-01-10 21:20:49.556+00,construction,Non-corridor,Central Zone 2,Low,True,2,1.2709341674818826,0.14873005100241857,1.122204116479464,1.157947740025709,0.957947740025709,1.357947740025709,12.9743854,77.5747985
FKID007932,2024-01-19 10:25:53.849+00,construction,Non-corridor,Unknown,Low,True,2,1.7455371825650883,0.6288947638559952,1.116642418709093,1.4893429993559124,1.2893429993559125,1.6893429993559124,13.0146761,77.5727254
FKID001269,2024-02-15 12:48:08.21+00,construction,Non-corridor,Unknown,Low,True,2,1.433385052546787,0.32258865447102386,1.1107963980757631,2.145497328748289,1.9454973287482888,2.345497328748289,13.0504812,77.4909712
FKID001276,2024-02-15 13:04:14.165+00,construction,Non-corridor,Unknown,Low,True,2,1.655514747971438,0.5447183498956748,1.1107963980757631,2.145497328748289,1.9454973287482888,2.345497328748289,13.0537346,77.48854
FKID007991,2024-01-22 02:27:11.158+00,public_event,Non-corridor,Unknown,Low,True,2,1.4686273310967863,0.35940651348463,1.1092208176121563,1.2345286088736596,1.0345286088736596,1.4345286088736595,12.9854021,77.5735578
FKID004122,2024-02-13 12:05:46+00,construction,Mysore Road,Unknown,High,True,3,2.7932560219835443,1.6849650264818163,1.108290995501728,-0.5165983721430641,-0.7165983721430642,-0.31659837214306413,12.96396195,77.56960303
FKID003704,2024-04-04 20:05:46+00,public_event,Mysore Road,Unknown,High,True,3,2.7385825671034767,1.630291571601749,1.1082909955017277,-0.5165983721430641,-0.7165983721430642,-0.31659837214306413,12.96417661,77.56987194
FKID004486,2023-11-12 17:05:46+00,public_event,Bellary Road 1,Central Zone 2,High,True,3,2.260921235311402,1.1638976710514402,1.097023564259962,0.9574655875573971,0.757465587557397,1.1574655875573971,12.99378563,77.58500934
FKID005754,2024-01-18 21:40:46+00,public_event,Bellary Road 1,Central Zone 2,High,False,1,2.1540935516702255,1.0570699874102638,1.0970235642599617,0.9574655875573971,0.757465587557397,1.1574655875573971,12.9921852,77.5833688
FKID001578,2024-02-18 08:05:46+00,public_event,Old Madras Road,Unknown,High,True,3,2.6959689295669165,1.6034531057451424,1.092515823821774,0.882611059828943,0.682611059828943,1.082611059828943,12.97477445,77.62011006
FKID004653,2024-01-10 19:40:46.98+00,construction,Non-corridor,East Zone 2,Low,True,2,1.5386844943625613,0.4600493968874397,1.0786350974751215,0.18835073183786893,-0.011649268162131077,0.38835073183786895,13.0493257,77.645601
FKID005403,2023-12-20 04:20:32.666+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.9249467391378263,0.8542726867435818,1.0706740523942444,0.8606819752323597,0.6606819752323596,1.0606819752323597,12.9897442,77.6634633
FKID005405,2023-12-20 04:30:42.054+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.9249467391378263,0.8542726867435818,1.0706740523942444,0.8606819752323597,0.6606819752323596,1.0606819752323597,12.9896892,77.6634138
FKID004910,2023-12-13 01:56:57.965+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.9241551783423259,0.8565249576406959,1.06763022070163,1.3738502366197611,1.1738502366197612,1.573850236619761,12.9896763,77.6638225
FKID005389,2023-12-19 06:13:06.931+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.703630347672508,0.640406004963904,1.063224342708604,0.8606819752323597,0.6606819752323596,1.0606819752323597,12.9895606,77.6638081
FKID005611,2023-12-30 22:12:08.776+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.3469827191934554,0.28595239282426016,1.0610303263691951,0.83476172778519,0.63476172778519,1.03476172778519,12.9903737,77.6624671
FKID005459,2023-12-22 22:13:42.377+00,construction,Non-corridor,Central Zone 1,Low,False,0,1.2926814570457137,0.2318015095626751,1.0608799474830386,0.83476172778519,0.63476172778519,1.03476172778519,12.9896141,77.6637936
FKID005442,2023-12-21 22:15:26.334+00,construction,Non-corridor,Central Zone 1,Low,False,0,1.174922382554219,0.1147440571338124,1.0601783254204067,0.83476172778519,0.63476172778519,1.03476172778519,12.9894727,77.6639226
FKID006620,2023-12-08 11:34:24.208+00,construction,Bannerghata Road,South Zone 2,High,True,3,2.4630228154454246,1.4035182389308274,1.0595045765145972,4.451166577204595,4.251166577204595,4.651166577204595,12.8993805,77.6006482
FKID005591,2023-12-29 23:17:09.021+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.4484055025706981,0.38905488370036995,1.059350618870328,0.83476172778519,0.63476172778519,1.03476172778519,12.9903614,77.6625076
FKID004918,2023-12-13 02:01:14.758+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.9444810016515937,0.8890771099924829,1.0554038916591106,1.108234560649953,0.9082345606499531,1.308234560649953,12.9896747,77.6638512
FKID007787,2024-01-14 21:35:56.512+00,procession,Non-corridor,Central Zone 1,Low,True,2,1.6190274951916597,0.564036197742878,1.0549912974487816,1.5276528606879818,1.3276528606879818,1.7276528606879817,12.9670116,77.6590653
FKID005652,2024-01-05 19:23:16.675+00,construction,Non-corridor,East Zone 2,Low,True,2,1.5466740778964299,0.49521015290319964,1.0514639249932303,0.2672611560041061,0.06726115600410609,0.4672611560041061,13.052805,77.6460686
FKID006037,2023-11-18 11:30:46.482+00,construction,Mysore Road,Central Zone 2,High,True,3,2.8629183882323157,1.8232131924352601,1.0397051957970556,0.5415498473604627,0.34154984736046273,0.7415498473604627,12.9633032,77.5807995
FKID005634,2024-01-02 03:59:55.515+00,public_event,Mysore Road,West Zone 1,High,True,3,2.658298956415878,1.6295584714713256,1.0287404849445523,4.363577726506499,4.163577726506499,4.563577726506499,12.92125487,77.49435972
FKID007744,2024-01-13 11:33:06.861+00,construction,Varthur Road,East Zone 1,High,True,3,2.6643724462018206,1.6361189420434177,1.0282535041584029,1.5895515735931631,1.3895515735931632,1.789551573593163,12.9569897,77.7014448
FKID000490,2024-02-05 11:23:01.315+00,construction,Varthur Road,Unknown,High,True,3,2.614426255878238,1.5864090316427817,1.0280172242354564,1.5031685798922751,1.3031685798922752,1.703168579892275,12.9567617,77.7015267
FKID001211,2024-01-31 11:38:29.829+00,construction,Varthur Road,Unknown,High,True,3,2.644799130684929,1.616781906449474,1.028017224235455,1.4621379113290283,1.2621379113290283,1.6621379113290282,12.9568587,77.7012705
FKID001691,2024-02-21 06:11:35.579+00,public_event,Non-corridor,Unknown,Low,True,2,1.379527486385873,0.35359872787055785,1.0259287585153152,1.2003291460368255,1.0003291460368255,1.4003291460368255,12.9940312,77.4888442
FKID004996,2023-12-14 20:12:07.22+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.3805636565001052,0.35922346544889233,1.0213401910512128,-0.16174517324212967,-0.3617451732421297,0.03825482675787034,12.9895377,77.6638443
FKID001943,2024-02-25 00:34:02.743+00,construction,Tumkur Road,Unknown,High,True,3,2.252562842404617,1.2366607948896662,1.0159020475149507,2.763883676469553,2.563883676469553,2.9638836764695533,13.0304134,77.5372098
FKID005446,2023-12-22 00:19:29.632+00,construction,Non-corridor,Central Zone 1,Low,True,2,1.8171705215798677,0.802076199875045,1.0150943217048227,1.3407176945240449,1.140717694524045,1.5407176945240448,12.9896734,77.6634169
FKID007408,2024-01-01 23:47:13.478+00,procession,Non-corridor,West Zone 2,Low,False,0,0.8483877539325005,-0.15983349220640744,1.008221246138908,-1.7858850047094232,-1.9858850047094232,-1.5858850047094233,13.0018733,77.570975
FKID005672,2024-01-19 12:05:46+00,construction,ORR North 1,East Zone 2,High,True,3,2.4200918967402627,1.4144559282693316,1.005635968470931,1.0213297219848947,0.8213297219848947,1.2213297219848946,12.99839542,77.66370535
FKID004085,2024-04-07 11:05:46+00,construction,Varthur Road,Unknown,High,True,3,2.708603230155839,1.7058347312423796,1.0027684989134593,1.4255933548925617,1.2255933548925617,1.6255933548925616,12.95691291,77.70135409
FKID007560,2024-01-07 00:29:30.565+00,construction,IRR(Thanisandra road),South Zone 2,High,True,3,2.3495515629745887,1.3513216950812583,0.9982298678933303,8.077696496702062,7.877696496702062,8.277696496702061,12.9314883,77.62259614
FKID001857,2024-03-17 17:05:46+00,vip_movement,Old Airport Road,Unknown,High,True,3,2.481777518048337,1.4913380648127414,0.9904394532355953,0.6877826254973554,0.48778262549735535,0.8877826254973553,12.95876021,77.66366888
FKID000502,2024-02-04 22:05:46+00,public_event,ORR East 1,Unknown,High,True,3,2.5420701716304985,1.5668010519146787,0.9752691197158199,0.87481961496111,0.6748196149611101,1.07481961496111,12.92609339,77.67623685
FKID006473,2023-12-04 04:34:08.961+00,procession,Bellary Road 2,North Zone 1,High,True,3,2.2744638361543617,1.3043656144485516,0.9700982217058101,-0.21111607947115887,-0.4111160794711589,-0.011116079471158863,13.0661392,77.5930153
FKID006207,2023-11-27 12:05:46+00,construction,West of Chord Road,West Zone 1,High,True,3,2.5512001720773885,1.586613996398831,0.9645861756785574,2.2513525247044144,2.051352524704414,2.4513525247044146,12.99819784,77.55306959
FKID005091,2024-01-15 03:36:55.046+00,construction,Non-corridor,East Zone 2,Low,True,2,1.3706843444514984,0.4062352968887545,0.964449047562744,0.46575805586534647,0.26575805586534645,0.6657580558653464,13.0491164,77.6454881
FKID004792,2024-01-12 04:44:34.546+00,public_event,ORR North 1,Central Zone 1,High,True,3,2.1989123291606774,1.235539894976673,0.9633724341840044,1.0908837118481267,0.8908837118481268,1.2908837118481267,12.9939167,77.6630384
FKID001059,2024-03-13 02:44:46+00,construction,Old Airport Road,Unknown,High,False,1,2.0831636541074166,1.1241945121135197,0.9589691419938968,0.8544124318467267,0.6544124318467266,1.0544124318467267,12.9593323,77.6555092
FKID002445,2024-03-19 12:05:46+00,public_event,Non-corridor,Unknown,Low,False,0,1.0682680082309974,0.11844196706835596,0.9498260411626415,3.612675807199692,3.4126758071996917,3.812675807199692,13.02668698,77.53509982
FKID003707,2024-03-31 12:05:46+00,construction,Old Madras Road,Unknown,High,True,3,2.446031032216967,1.5129509066409095,0.9330801255760575,1.4647142974369434,1.2647142974369434,1.6647142974369433,12.97736496,77.60867728
FKID004272,2023-11-29 19:57:23.621+00,construction,Non-corridor,East Zone 2,Low,True,2,1.2962739913200354,0.3659637352960735,0.9303102560239619,0.2516625205527252,0.05166252055272519,0.4516625205527252,13.0531351,77.6460729
FKID002225,2024-03-19 11:38:52.247+00,construction,Varthur Road,Unknown,High,True,3,2.394169665379935,1.474903985130602,0.9192656802493329,1.381445408699203,1.181445408699203,1.581445408699203,12.9567539,77.7013119
FKID000922,2024-02-10 21:41:03.559+00,protest,Non-corridor,Unknown,Low,True,2,1.632241944997287,0.7134142095145479,0.918827735482739,0.9740234296513501,0.7740234296513502,1.17402342965135,13.0217897,77.6032151
FKID000921,2024-02-10 21:34:42.365+00,protest,Non-corridor,Unknown,Low,True,2,1.632241944997287,0.7134142095145479,0.918827735482739,0.9740234296513501,0.7740234296513502,1.17402342965135,13.0218192,77.6032802
FKID005746,2024-01-18 03:05:46+00,construction,Non-corridor,North Zone 2,Low,False,0,1.110515817177262,0.21526709118389614,0.8952487259933659,-1.7273917414471225,-1.9273917414471224,-1.5273917414471225,13.04974,77.5536767
FKID001840,2024-03-17 11:06:56.213+00,construction,Varthur Road,Unknown,High,True,3,2.522185796506765,1.630493448374755,0.8916923481320098,1.2385619225933922,1.0385619225933922,1.438561922593392,12.9568175,77.7011908
FKID004823,2023-11-23 20:10:38.669+00,construction,Non-corridor,East Zone 2,Low,True,2,1.0582905769537636,0.1732056431460873,0.8850849338076763,-0.04677951724592522,-0.24677951724592523,0.1532204827540748,13.0556221,77.6471416
FKID003465,2024-03-31 11:34:48.05+00,construction,Non-corridor,Unknown,Low,True,2,1.085066894966894,0.20050426744315608,0.8845626275237379,1.0782542938676742,0.8782542938676743,1.2782542938676742,13.0581665,77.5462351
FKID007237,2023-12-26 22:51:03.151+00,construction,Mysore Road,Central Zone 2,High,True,3,2.008304254737363,1.1390208986952537,0.8692833560421094,1.11075320814259,0.91075320814259,1.3107532081425899,12.9670407,77.588336
FKID000253,2024-02-01 22:12:24.799+00,construction,Non-corridor,Unknown,Low,True,2,1.4069809414782948,0.5384609375149833,0.8685200039633115,23.75409482858278,23.55409482858278,23.95409482858278,12.860655,77.4311029
FKID006118,2023-11-21 08:23:00.469+00,construction,ORR East 1,South Zone 2,High,True,3,2.2913630159232827,1.4261739153245918,0.8651891005986909,0.3105523965785392,0.11055239657853921,0.5105523965785392,12.9178592,77.6231754
